testID,i_YY53,i_OX84,i_WZ23,i_PI79,i_FE86,i_MT80,i_JM82,i_AF64,i_YJ65,i_GI11,i_TW37,i_JF49,i_FO48,i_VN88,i_TJ68,i_QZ64,i_XA12,i_HB29,i_OI90
4174,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4175,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,1,0,NA,0
4176,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,1,0,NA,0
4177,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,1,NA,1
4178,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
4179,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,1,NA,NA,0,1,NA,0
4180,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,0,1,NA,1
4181,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,1
4182,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,0,NA,1
4183,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,1,0,NA,1
4184,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,0,NA,0
4185,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,0,NA,0
4186,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
4187,NA,NA,0,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0,0,NA,0
4188,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,0,NA,0
4189,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,1,NA,0
4190,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,1,NA,0
4191,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,0,0,NA,1
4192,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,1,NA,1
4193,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,0,NA,0
4194,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,0,NA,1
4195,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
4196,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
4197,NA,NA,0,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0,0,NA,0
4198,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,0,NA,1
4199,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,0
4200,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,0,NA,1
4201,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,1,NA,1
4202,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
4203,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,0,NA,1
4204,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,0,1,NA,1
4205,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,0,NA,0
4206,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,0,NA,0
4207,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4208,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
4209,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,1,0,NA,0
4210,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
4211,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,0,NA,0
4212,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,1,1,NA,1
4213,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,0,NA,0
4214,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,0,NA,0
4215,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,1
4216,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,0
4217,NA,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,0,NA,0
4218,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,1,0,NA,1
4219,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,0,0,NA,0
4220,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4221,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,0,NA,1
4222,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,0,1,NA,1
4223,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4224,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,0,NA,1
4225,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,0
4226,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,0,NA,0
4227,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4228,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,0,1,NA,1
4229,NA,NA,0,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,1,0,NA,0
4230,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,1,NA,1
4231,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,1,NA,1
4232,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,1,NA,0
4233,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,1,0,NA,1
4234,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,0,0,NA,1
4235,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
4236,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,1,NA,NA,1,0,NA,0
4237,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,1,NA,0
4238,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,1,1,NA,1
4239,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,0,1,NA,1
4240,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4241,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,1,NA,NA,0,0,NA,1
4242,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,0
4243,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
4244,NA,NA,0,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,1,NA,1
4245,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
4246,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,1,NA,0
4247,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,1,NA,0
4248,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,1,NA,1
4249,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,1,NA,0
4250,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,0,NA,0
4251,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,0,0,NA,0
4252,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,1,1,NA,0
4253,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,1,0,NA,0
4254,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
4255,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,1,NA,0
4256,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,1,NA,1
4257,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,0
4258,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,0
4259,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4260,NA,NA,0,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,0,0,NA,1
4261,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,1,0,NA,0
4262,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,0
4263,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,1,NA,0
4264,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,1,NA,1
4265,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,1
4266,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,1
4267,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,0,0,NA,0
4268,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,1,NA,0
4269,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,1,NA,1
4270,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
4271,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4272,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
4273,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,0,0,NA,0
4274,NA,NA,0,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,0,NA,0
4275,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,1,0,NA,1
4276,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,0,NA,0
4277,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,0,0,NA,0
4278,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,0,NA,0
4279,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,1,NA,0
4280,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,1,0,NA,0
4281,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
4282,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,1,1,NA,0
4283,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
4284,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,1
4285,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,1
4286,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
4287,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,1,1,NA,1
4288,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4289,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
4290,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,1,1,NA,0
4291,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,1,1,NA,1
4292,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,0,NA,0
4293,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,1,NA,NA,0,1,NA,1
4294,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,0,0,NA,0
4295,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4296,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,1,NA,NA,1,0,NA,0
4297,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
4298,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,0,1,NA,0
4299,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
4300,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
4301,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,0
4302,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
4303,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
4304,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,1,NA,1
4305,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
4306,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,1
4307,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4308,NA,NA,0,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,0,NA,1
4309,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
4310,NA,NA,0,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0,0,NA,0
4311,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,1,0,NA,1
4312,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,1,NA,1
4313,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,1,0,NA,1
4314,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,0
4315,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,0,1,NA,0
4316,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,1,1,NA,0
4317,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4318,NA,NA,0,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,0,NA,0
4319,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,0,NA,0
4320,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,1,NA,0
4321,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,0,1,NA,0
4322,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,0
4323,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,1,0,NA,1
4324,NA,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,0,0,NA,0
4325,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,0,NA,0
4326,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
4327,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,0,NA,0
4328,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,1,NA,0
4329,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,1,1,NA,0
4330,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,0,NA,1
4331,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,1,NA,0
4332,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,1,1,NA,0
4333,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,1,0,NA,0
4334,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,1,1,NA,1
4335,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4336,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,1,NA,1
4337,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,1,0,NA,0
4338,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
4339,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,1,NA,0
4340,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,1
4341,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,1,NA,1
4342,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,1
4343,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,1,NA,1
4344,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
4345,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,1,NA,1
4346,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
4347,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,0,0,NA,0
4348,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,0,NA,0
4349,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,0
4350,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4351,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
4352,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
4353,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,1,NA,1
4354,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0,0,NA,0
4355,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,1,0,NA,0
4356,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
4357,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,1,0,NA,1
4358,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
4359,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,1,NA,1
4360,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4361,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,1,NA,1
4362,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,1,NA,1
4363,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,0,NA,1
4364,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,0,NA,1
4365,NA,NA,0,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,0,1,NA,0
4366,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,0,NA,1
4367,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4368,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,0
4369,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
4370,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,1,1,NA,0
4371,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,0,NA,0
4372,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4373,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,1,NA,NA,1,1,NA,1
4374,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,0,0,NA,1
4375,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,1,NA,0
4376,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,1,NA,0
4377,NA,NA,0,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,0,NA,0
4378,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,1,0,NA,1
4379,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,1,NA,NA,1,1,NA,0
4380,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4381,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,1,NA,0
4382,NA,NA,0,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0,0,NA,0
4383,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,0,NA,0
4384,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
4385,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4386,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
4387,NA,NA,0,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,1,1,NA,1
4388,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0,0,NA,1
4389,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,0,NA,0
4390,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
4391,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,1,1,NA,1
4392,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,1,NA,0
4393,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,0,NA,1
4394,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4395,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,1,0,NA,0
4396,NA,NA,0,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,0,0,NA,1
4397,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,0,NA,0
4398,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,1,NA,1
4399,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,1,0,NA,1
4400,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,0
4401,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
4402,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,0,NA,1
4403,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,0
4404,NA,NA,0,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,1,0,NA,0
4405,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,0
4406,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,0,NA,0
4407,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,0
4408,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,0,1,NA,1
4409,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,1,NA,1
4410,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,1
4411,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
4412,NA,NA,0,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0,1,NA,1
4413,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,1,NA,NA,0,1,NA,1
4414,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,0,NA,0
4415,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,0,1,NA,1
4416,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
4417,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,0,0,NA,0
4418,NA,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,0,1,NA,0
4419,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
4420,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,1,NA,0
4421,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,0,1,NA,0
4422,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,0,NA,1
4423,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4424,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,1,0,NA,0
4425,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,0,0,NA,0
4426,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,0,NA,1
4427,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,0,0,NA,1
4428,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,0,1,NA,1
4429,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4430,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4431,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,1,0,NA,0
4432,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4433,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
4434,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,0,0,NA,1
4435,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,0
4436,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
4437,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
4438,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,0,1,NA,0
4439,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
